SiO2,Al2O3,B2O3,CaO,Na2O,Li2O,MgO,BaO,ZnO,K2O,PbO,SrO,GeO2,ZrO2,TiO2,TeO2,FemOn,P2O5,Tg
0,0,0,0,19.71812,0,0,0,0,0,0,0,0,0,0,0,0,80.28188,276
0,0,0,0,16.91639,0,0,0,0,0,0,0,0,0,0,0,6.810314,76.27331,320
0,0,0,0,14.93446,0,0,0,0,0,0,0,0,0,0,0,11.94191,73.12363,381
0,0,0,0,13.03362,0,0,0,0,0,0,0,0,0,0,0,18.08253,68.88384,439
0,0,0,0,6.982513,0,0,0,0,0,0,0,0,0,0,0,31.18411,61.83337,527
0,0,0,0,5.395321,0,0,0,0,0,0,0,0,0,0,0,35.91181,58.69287,512
0,0,0,0,3.493335,0,0,0,0,0,0,0,0,0,0,0,40.50348,56.00319,498
0,0,0,0,1.272562,0,0,0,0,0,0,0,0,0,0,0,40.43887,58.28857,495
43.43435,17.77778,0,13.43434,2.222222,0,10,0,0,0.909091,0,0,0,0,2.121212,0,10.10101,0,677
49.29578,13.9839,0,7.042254,2.716298,0,10.26157,0,0,1.006036,0,0,0,0,2.112676,0,13.58149,0,645
0,0,0,17.49501,14.26439,0,0,0,0,0,0,0,0,0,0,0,0,68.2406,210
0,0,0,17.40895,13.24794,0,0,0,0,1.438165,0,0,0,0,0,0,0,67.90495,240
0,0,0,17.32374,12.24144,0,0,0,0,2.862251,0,0,0,0,0,0,0,67.57256,270
0,0,0,17.23936,11.24476,0,0,0,0,4.272463,0,0,0,0,0,0,0,67.24342,200
0,0,0,17.15579,10.25773,0,0,0,0,5.669004,0,0,0,0,0,0,0,66.91747,250
0,0,0,0,0,0,0,0,0,0,61.12642,0,0,0,0,0,0,38.87358,429
0,0,0,0,0,4.152837,0,0,0,0,46.52949,0,0,0,0,0,0,49.31768,286
0,0,0,0,0,7.195912,0,0,0,0,35.83329,0,0,0,0,0,0,56.97079,283
0,0,0,0,0,17.39051,0,0,0,0,0,0,0,0,0,0,0,82.60949,334
0,0,4.462613,0,0,1.915379,0,0,0,0,57.22778,0,0,0,0,0,0,36.39423,366
0,0,5.093816,0,0,4.372591,0,0,0,0,48.99167,0,0,0,0,0,0,41.54192,349
0,0,7.103209,0,0,12.19496,0,0,0,0,22.77258,0,0,0,0,0,0,57.92925,341
0,0,10.75685,0,0,4.616903,0,0,0,0,51.729,0,0,0,0,0,0,32.89725,395
0,0,15.33824,0,0,13.16653,0,0,0,0,24.58688,0,0,0,0,0,0,46.90835,392
0,0,19.48833,0,0,20.91126,0,0,0,0,0,0,0,0,0,0,0,59.6004,424
70.55788,0,0,8.89899,7.376634,0,0,0,0,11.21106,0,0,0,1.955437,0,0,0,0,534
71.87025,0,0,4.532255,15.02768,0,0,0,6.578006,0,0,0,0,1.991808,0,0,0,0,591
66.6629,0,0,4.20387,0,0,0,0,6.101397,21.18435,0,0,0,1.847492,0,0,0,0,544
68.52901,0,0,4.441594,14.72707,0,0,0,6.446423,0,0,0,0,5.855896,0,0,0,0,598
63.656,0,0,4.125758,0,0,0,0,5.988026,20.79072,0,0,0,5.43949,0,0,0,0,564
64.75237,0,0,0,6.95773,0,0,0,12.18232,10.5744,0,0,0,5.533176,0,0,0,0,560
48.5,8,7.5,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,542
48.5,8,7.5,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,563
56,8,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,547
56,8,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,572
49.06762,7.827034,8.300842,34.8045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
44.69937,15.90996,7.571515,31.81916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719
46.07127,14.21484,0,0,0,0,0,0,39.71389,0,0,0,0,0,0,0,0,0,705
36.60736,13.8048,0,0,0,0,0,0,49.58784,0,0,0,0,0,0,0,0,0,690
36.35421,17.13668,0,0,0,0,0,0,46.50911,0,0,0,0,0,0,0,0,0,700
36.10455,20.42279,0,0,0,0,0,0,43.47266,0,0,0,0,0,0,0,0,0,700
32.07723,13.60853,0,0,0,0,0,0,54.31424,0,0,0,0,0,0,0,0,0,690
49.10151,0,0,21.38039,27.00914,0,0,0,0,0,0,0,0,0,0,0,0,2.508963,515
0,0,0,0,13.19944,0,0,0,8.623278,0,0,0,77.97363,0,0,0,0,0,488
0,0,0,0,0,6.830663,0,0,9.255988,0,0,0,83.69474,0,0,0,0,0,479
0,0,0,0,6.833272,3.294469,0,0,8.928437,0,0,0,80.73295,0,0,0,0,0,466
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
57.42733,24.27997,0,18.2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680
41.41717,35.12974,0,9.680639,10.87824,0,0,0,0,0,0,0,0,0,2.894212,0,0,0,673
40.3,34.2,0,9.4,10.4,0,0,0,0,0,0,0,0,0,5.7,0,0,0,698
0,0,0,0,0,0,2.96622,40.62285,0,0,0,0,0,0,0,0,0,56.41093,528
0,0,0,0,0,0,4.630265,39.9262,0,0,0,0,0,0,0,0,0,55.44353,540
0,0,0,0,0,0,10.54726,37.44907,0,0,0,0,0,0,0,0,0,52.00367,564
0,0,0,0,0,0,15.49869,35.37617,0,0,0,0,0,0,0,0,0,49.12513,578
0,0,0,0,0,0,21.57604,32.83191,0,0,0,0,0,0,0,0,0,45.59205,582
0,0,0,0,0,0,29.2126,29.6349,0,0,0,0,0,0,0,0,0,41.15251,589
0,0,0,0,0,17.39051,0,0,0,0,0,0,0,0,0,0,0,82.60949,330
0,0,4.229827,0,0,18.15467,0,0,0,0,0,0,0,0,0,0,0,77.6155,346
0,0,8.848467,0,0,18.98907,0,0,0,0,0,0,0,0,0,0,0,72.16246,357
0,0,13.91211,0,0,19.90387,0,0,0,0,0,0,0,0,0,0,0,66.18402,386
0,0,19.48833,0,0,20.91126,0,0,0,0,0,0,0,0,0,0,0,59.6004,408
22.09784,5.357055,7.315701,8.838933,0,0,0,56.39047,0,0,0,0,0,0,0,0,0,0,630
19.41578,5.491334,11.24861,6.040326,0,0,0,57.80394,0,0,0,0,0,0,0,0,0,0,575
0,0,0,0,0,0,0,47.87745,0,0,0,0,0,0,50.90372,0,0,0,699
0,0,0,0,0,0,0,47.3317,0,0,0,0,0,0,50.84227,0,0,0,702
0,6.077337,0,0,0,5.701128,0,0,0,0,0,0,37.43105,0,0,0,0,50.79049,538
0,0,0,0,0,0,0,7.508669,0,0,0,0,0,0,3.911808,88.57952,0,0,357
0,0,0,0,0,2.155089,0,0,0,0,0,0,0,0,5.760972,92.08394,0,0,312
0,0,0,0,0,0,0,12.87594,0,0,0,0,0,0,6.708006,80.41606,0,0,377
0,0,38.60071,0,0,0,0,0,0,0,56.42199,0,0,0,0,0,0,0,432
52.90001,4.1,0,5.2,6.400001,0,1.8,0,2.7,1.1,1.7,0,0,0,0,0,24.1,0,580
0,0,59.29683,0,17.59621,0,0,0,23.10696,0,0,0,0,0,0,0,0,0,487
49.09646,0,0,21.38251,27.01183,0,0,0,0,0,0,0,0,0,0,0,0,2.509212,513
46.79736,0,0,21.29962,26.9114,0,0,0,0,0,0,0,0,0,0,0,0,4.99162,511
42.23533,0,0,21.14093,26.70655,0,0,0,0,0,0,0,0,0,0,0,0,9.91719,491
37.7548,0,0,20.98219,26.49917,0,0,0,0,0,0,0,0,0,0,0,0,14.76384,485
33.33397,0,0,20.82133,26.30533,0,0,0,0,0,0,0,0,0,0,0,0,19.53936,482
51.42001,0,0,21.46715,27.11284,0,0,0,0,0,0,0,0,0,0,0,0,0,519
48.65169,0,0,21.62822,27.32658,0,0,0,0,0,0,0,0,0,0,0,0,2.393519,515
46.18406,0,0,21.77643,27.51949,0,0,0,0,0,0,0,0,0,0,0,0,4.520018,513
41.90898,0,0,22.03867,27.84337,0,0,0,0,0,0,0,0,0,0,0,0,8.208985,509
35.37041,0,0,22.42609,28.33528,0,0,0,0,0,0,0,0,0,0,0,0,13.86822,491
12,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,580
4,12,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,581
0,0,0,0,0,0,0,0,5.362402,0,0,0,0,0,0,94.6376,0,0,297
0,0,0,0,4.364226,0,0,0,5.731007,0,0,0,0,0,0,89.90476,0,0,284
0,0,0,0,9.372721,0,0,0,6.154027,0,0,0,0,0,0,84.47325,0,0,259
0,0,0,0,15.17952,0,0,0,6.644472,0,0,0,0,0,0,78.17601,0,0,233
0,16.67997,56.94625,0,0,0,26.37378,0,0,0,0,0,0,0,0,0,0,0,590
0,30.30338,51.72863,0,0,0,17.96799,0,0,0,0,0,0,0,0,0,0,0,605
0,43.37069,39.48526,0,0,0,17.14405,0,0,0,0,0,0,0,0,0,0,0,599
74.35352,0,0,12.27758,0,13.36891,0,0,0,0,0,0,0,0,0,0,0,0,424
72.18475,0,0,11.9176,0,12.98256,0,0,0,0,0,0,0,0,0,0,0,0,386
73.62473,0,0,12.15118,0,13.23892,0,0,0,0,0,0,0,0,0.985166,0,0,0,422
73.76798,0,0,12.1809,0,11.00599,3.045131,0,0,0,0,0,0,0,0,0,0,0,440
73.1916,0,0,12.08572,0,8.679996,6.042677,0,0,0,0,0,0,0,0,0,0,0,456
72.62416,0,0,11.99202,0,6.390069,8.993743,0,0,0,0,0,0,0,0,0,0,0,474
75.71775,0,0,5.979624,0,13.6142,4.688426,0,0,0,0,0,0,0,0,0,0,0,428
77.01303,0,0,0,0,13.84709,9.139873,0,0,0,0,0,0,0,0,0,0,0,439
74.88546,0,0,5.913896,0,10.31327,8.887374,0,0,0,0,0,0,0,0,0,0,0,436
0,0,76.27245,0,0,16.36829,7.359252,0,0,0,0,0,0,0,0,0,0,0,501
0,0,74.13728,9.952634,0,15.91008,0,0,0,0,0,0,0,0,0,0,0,0,500
0,0,73.61655,9.949054,0,15.90436,0,0,0,0,0,0,0,0,0,0,0,0,486
0,0,68.36851,0,0,14.67208,0,0,0,0,0,16.95941,0,0,0,0,0,0,495
0,0,67.89019,0,0,14.66722,0,0,0,0,0,16.95378,0,0,0,0,0,0,477
0,0,63.22482,0,0,13.56823,0,23.20695,0,0,0,0,0,0,0,0,0,0,489
33.75,27.65,0,34,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,790
32.5,26.4,0,34,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,790
31.5,25.4,0,34,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,790
30,30,0,35.9,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,795
30,27,0,35.9,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,795
30,25,0,35.9,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,795
0,0,6.666397,0,0,0,0,0,38.96671,0,0,0,0,0,0,0,0,54.36689,481
0,1.984517,0,0,4.825291,0,0,0,0,0,0,0,0,0,0,93.19019,0,0,293
0,2.089104,0,0,6.349491,0,0,0,0,0,0,0,0,0,0,91.5614,0,0,294
0,0,0,0,6.078919,0,0,0,0,0,0,0,0,0,0,93.92108,0,0,268
48.29225,9.108009,0,23.78973,0,0,14.39462,3.425404,0,0,0,0,0,0,0,0,0,0,654
47.25743,8.910892,0,22.04951,0,0,14.08911,6.702971,0,0,0,0,0,0,0,0,0,0,677
45.31142,8.545401,0,18.79394,0,0,13.50629,12.85276,0,0,0,0,0,0,0,0,0,0,681
45.95424,4.328018,2.951371,19.05516,0,0,13.69714,13.02367,0,0,0,0,0,0,0,0,0,0,642
0,14.03397,38.33014,15.43701,0,0,11.09501,21.10387,0,0,0,0,0,0,0,0,0,0,584
0,15.06465,41.14516,16.57072,0,0,11.90984,0,0,0,0,15.30963,0,0,0,0,0,0,588
0,0,58.05726,0,0,0,0,27.39879,14.54395,0,0,0,0,0,0,0,0,0,479
0,0,47.0856,0,0,0,0,34.56595,18.34845,0,0,0,0,0,0,0,0,0,507
0,0,37.23441,0,0,0,0,41.00116,21.76442,0,0,0,0,0,0,0,0,0,552
0,0,28.3404,0,0,0,0,46.81111,24.84848,0,0,0,0,0,0,0,0,0,571
71.59393,7.063535,3.134984,0,0,10.60917,0,0,0,4.894186,0,0,0,0,0,0,0,2.704195,482
71.73717,7.098303,3.150415,0,0,10.60939,0,0,0,4.918275,0,0,0,0,1.251219,0,0,1.23523,465
0,0,0,0,0,0,0,10.01719,5.317371,0,0,0,0,0,0,83.41589,0,0,346
0,0,0,0,0,0,0,10.79268,5.729017,0,0,0,14.72687,0,0,67.40516,0,0,397
0,0,0,0,0,0,0,11.6983,6.209745,0,0,0,31.92524,0,0,48.70747,0,0,451
0,0,0,0,0,0,0,14.05746,7.462042,0,0,0,76.72697,0,0,0,0,0,587
45.57456,22.78228,0,0,0,2.0002,0,0,5.280529,0,17.50175,0,0,6.370637,0,0,0,0,660
38.36384,19.18192,0,0,0,0,0,0,19.18192,0,17.50175,0,0,0,5.360537,0,0,0,665
55.5,0,0,25.9,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,759
50.7,8.6,0,23.7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,767
46.65335,15.88412,0,21.77822,0,0,15.68432,0,0,0,0,0,0,0,0,0,0,0,777
43.3,22,0,20.2,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,799
40.3,27.4,0,18.8,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,791
0,8.512406,0,0,0,0,0,0,20.38478,0,0,0,0,0,0,0,0,71.10281,507
0,8.238615,0,0,0,0,0,0,19.72913,0,0,0,0,0,0,0,0,68.81588,508
1.53637,8.690586,0,0,0,0,0,0,20.81147,0,0,0,0,0,0,0,0,68.96157,508
1.485955,8.405406,0,0,0,0,0,0,20.12855,0,0,0,0,0,0,0,0,66.69861,510
3.687788,8.940098,0,0,0,0,0,0,21.40898,0,0,0,0,0,0,0,0,65.96314,509
3.563416,8.63859,0,0,0,0,0,0,20.68696,0,0,0,0,0,0,0,0,63.73852,512
5.966393,9.204358,0,0,0,0,0,0,22.04181,0,0,0,0,0,0,0,0,62.78744,510
5.759434,8.885081,0,0,0,0,0,0,21.27723,0,0,0,0,0,0,0,0,60.6095,513
8.084453,9.146052,0,0,0,0,0,0,21.90218,0,0,0,0,0,0,0,0,57.29667,519
52,0,0,30,14,0,0,0,0,0,0,0,0,0,0,0,0,4,570
0,0,75.61295,0,0,21.09479,0,0,0,0,0,0,0,0,0,0,0,0,478
38.15,0,0,36.25999,13.1,0,0,0,0,0,0,0,0,0,0,0,0,10.55,619
37.33,0,0,33.08,11.37,0,5.73,0,0,0,0,0,0,0,0,0,0,10.55,606
36.93,0,0,31.5,10.49,0,8.59,0,0,0,0,0,0,0,0,0,0,10.55,615
36.51,0,0,29.92,9.620001,0,11.46,0,0,0,0,0,0,0,0,0,0,10.55,621
36.1,0,0,28.34,8.75,0,14.32,0,0,0,0,0,0,0,0,0,0,10.55,629
0,0,0,0,0,0,0,0,0,0,0,38.48911,0,0,0,0,0,58.58317,500
0,0,0,0,0,4.471412,0,0,0,0,0,0,0,0,0,95.52859,0,0,264
0,0,0,0,0,2.155089,0,0,0,0,0,0,0,0,5.760972,92.08394,0,0,315
0,0,0,0,0,1.058461,0,0,0,0,0,0,0,0,8.488418,90.45312,0,0,338
0,0,0,0,0,2.666307,0,0,0,0,0,0,46.67105,0,0,0,0,50.66265,597
0,0,0,0,0,5.713592,0,0,0,0,0,0,40.00428,0,0,0,0,54.28213,504
0,0,0,0,0,9.229789,0,0,0,0,0,0,32.31165,0,0,0,0,58.45856,497
0,0,0,0,0,13.33216,0,0,0,0,0,0,23.33661,0,0,0,0,63.33124,430
0,0,0,0,0,18.18059,0,0,0,0,0,0,12.72932,0,0,0,0,69.09008,382
0,0,0,0,0,17.39051,0,0,0,0,0,0,0,0,0,0,0,82.60949,317
0,0,0,0,0,18.18059,0,0,0,0,0,0,12.72932,0,0,0,0,69.09008,382
0,0,0,0,0,18.60318,0,0,0,0,0,0,19.53781,0,0,0,0,61.85901,408
0,0,0,0,0,19.04589,0,0,0,0,0,0,26.67034,0,0,0,0,54.28378,397
0,0,0,0,0,8.888121,0,0,0,0,0,0,20.74369,0,0,0,0,70.36819,437
0,0,0,0,30.39324,0,0,0,0,0,0,0,0,0,0,0,0,69.60676,284
0,0,0,0,23.81493,0,0,0,0,0,0,0,0,0,0,21.64398,0,54.54108,298
0,0,0,0,19.97242,0,0,0,0,0,0,0,0,0,0,34.28664,0,45.74094,306
0,0,0,0,11.84792,0,0,0,0,0,0,0,0,0,0,61.01792,0,27.13416,318
0,0,0,0,5.336037,0,0,0,0,0,0,0,0,0,0,82.44334,0,12.22062,327
0,0,0,0,16.03808,0,0,0,0,0,0,0,0,0,0,83.96191,0,0,234
0,0,0,0,8.849404,0,0,0,0,0,0,0,0,0,0,91.1506,0,0,256
0,0,0,0,6.085581,0,0,0,0,0,0,0,0,0,0,93.91442,0,0,273
0,0,31.87449,0,0,0,0,0,0,0,68.12551,0,0,0,0,0,0,0,464
0,0,32.50455,0,0,0,0,0,0,0,62.52493,0,0,0,0,0,4.970515,0,468
0,0,33.16003,0,0,0,0,0,0,0,56.69848,0,0,0,0,0,10.1415,0,471
0,0,33.84248,0,0,0,0,0,0,0,50.63219,0,0,0,0,0,15.52532,0,488
0,0,34.55362,0,0,0,0,0,0,0,44.31097,0,0,0,0,0,21.13541,0,495
0,0,35.29528,0,0,0,0,0,0,0,37.71839,0,0,0,0,0,26.98633,0,504
0,0,56.1998,0,0,0,0,0,43.8002,0,0,0,0,0,0,0,0,0,561
5.238158,0,21.24325,0,0,0,0,73.51859,0,0,0,0,0,0,0,0,0,0,509
5.098004,2.675618,20.67486,0,0,0,0,71.55151,0,0,0,0,0,0,0,0,0,0,514
5.004047,4.469327,20.29382,0,0,0,0,70.23281,0,0,0,0,0,0,0,0,0,0,518
4.909669,6.271071,19.91107,0,0,0,0,68.9082,0,0,0,0,0,0,0,0,0,0,524
4.814867,8.080902,19.5266,0,0,0,0,67.57763,0,0,0,0,0,0,0,0,0,0,529
42.56464,0,0,23.17575,23.17386,0,0,0,0,0,0,0,0,0,0,0,0,7.305039,460
0,0,0,0,0,0,0,0,0,0,72.69105,0,0,0,0,0,0,23.11407,395
11.02284,8.729205,21.2871,3.42925,0,0,0,0,49.77132,5.760282,0,0,0,0,0,0,0,0,535
10.75462,10.95016,20.76911,3.345804,0,0,0,0,48.5602,5.620113,0,0,0,0,0,0,0,0,537
10.49913,13.0656,20.27573,3.266322,0,0,0,0,47.40662,5.486604,0,0,0,0,0,0,0,0,548
32.99472,0,0,7.698592,8.508785,0,0,0,22.34711,0,0,28.4508,0,0,0,0,0,0,603
33.89802,0,0,7.909358,17.48346,0,0,0,11.47945,0,0,29.2297,0,0,0,0,0,0,546
34.85218,0,0,8.131989,26.96338,0,0,0,0,0,0,30.05246,0,0,0,0,0,0,522
31.76783,0,0,0,16.38478,0,0,0,10.75807,0,0,41.08931,0,0,0,0,0,0,542
32.60435,0,0,0,25.22435,0,0,0,0,0,0,42.1713,0,0,0,0,0,0,524
23.40748,5.367813,5.864314,8.856683,0,0,0,56.50371,0,0,0,0,0,0,0,0,0,0,635
22.58022,5.321942,5.8142,8.780997,0,0,0,56.02085,0,0,0,0,0,0,0,0,0,1.481779,638
20.96741,5.232513,5.7165,8.633444,0,0,0,55.07949,0,0,0,0,0,0,0,0,0,4.370637,642
19.40791,5.14604,5.622028,8.490767,0,0,0,54.16924,0,0,0,0,0,0,0,0,0,7.164013,653
0,0,10.77048,0,0,0,0,0,0,0,0,0,0,0,45.31092,0,0,43.9186,583
0,0,13.22042,0,0,0,0,0,0,0,0,0,0,0,46.34808,0,0,40.4315,574
0,0,11.15734,0,0,0.957759,0,0,0,0,0,0,0,0,46.93842,0,0,40.94648,555
0,0,9.04103,0,0,1.940232,0,0,0,0,0,0,0,0,47.54399,0,0,41.47475,551
0,0,8.892329,0,0,0.95416,0,0,2.598891,0,0,0,0,0,46.76202,0,0,40.7926,551
0,0,4.486232,0,0,1.925517,0,0,5.244624,0,0,0,0,0,47.18343,0,0,41.16021,553
0,0,7.142537,0,0,0,0,0,0,0,0,0,0,0,49.16998,0,0,43.68748,595
0,0,9.015799,0,0,0.967408,0,0,0,0,0,0,0,0,51.72142,0,0,38.29537,570
0,0,7.578163,0,0,1.626296,0,0,0,0,0,0,0,0,52.16887,0,0,38.62667,563
0,0,7.371515,0,0,0,0,0,4.308829,0,0,0,0,0,50.74628,0,0,37.57336,581
0,0,7.473411,0,0,0.801908,0,0,2.184195,0,0,0,0,0,51.44775,0,0,38.09274,566
0,0,3.764965,0,0,1.615945,0,0,4.401427,0,0,0,0,0,51.83683,0,0,38.38083,567
0,0,7.377416,0,0,0,0,0,0,0,0,0,0,0,55.01915,0,0,37.60344,587
0,0,5.95206,0,0,0.638665,0,0,0,0,0,0,0,0,55.48645,0,0,37.92282,587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7736,0,0,54.22641,652
0,0,0,0,0,2.819709,0,0,7.680176,0,0,0,0,0,41.87573,0,0,47.62439,569
0,0,0,0,0,2.258321,0,0,6.151098,0,0,0,0,0,51.74514,0,0,39.84544,585
36.8899,31.30054,0,0,0,0,0,0,0,0,0,31.80956,0,0,0,0,0,0,866
68.82377,0,6.835431,0,24.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,556
68.69493,0,8.528294,0,22.77678,0,0,0,0,0,0,0,0,0,0,0,0,0,572
68.48126,0,11.33569,0,20.18305,0,0,0,0,0,0,0,0,0,0,0,0,0,596
73.62374,0,9.668293,0,16.70797,0,0,0,0,0,0,0,0,0,0,0,0,0,611
62.1961,0,0,0,0,0,2.980071,0,0,34.82383,0,0,0,0,0,0,0,0,579
63.46045,0,0,0,0,0,4.560977,0,0,31.97857,0,0,0,0,0,0,0,0,598
64.77728,0,0,0,0,0,6.207491,0,0,29.01524,0,0,0,0,0,0,0,0,631
68.36292,0,0,0,0,0,3.057178,0,0,28.5799,0,0,0,0,0,0,0,0,591
71.27656,0,0,0,0,0,6.374952,0,0,22.34849,0,0,0,0,0,0,0,0,670
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,610
0,0,0,0,0,0,0,0,0,0,0,0,85.01078,0,0,0,0,14.98922,521
0,0,0,0,0,0,0,0,0,0,0,0,71.97174,0,0,0,0,28.02826,591
0,2.85238,0,0,0,0,0,0,0,0,0,0,52.14391,0,0,0,0,45.00371,611
0,7.467488,0,0,0,0,0,0,0,0,0,0,46.40863,0,0,0,0,46.12388,607
0,0,79.02623,0,0,11.30617,0,0,0,0,0,0,0,0,0,0,9.667594,0,592
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.99722,5.00278,0,316
0,0,0,0,2.002907,0,0,0,0,0,0,0,0,0,0,92.83649,5.160602,0,307
0,0,0,0,4.136301,0,0,0,0,0,0,0,0,0,0,90.535,5.328704,0,295
0,0,0,0,6.413362,0,0,0,0,0,0,0,0,0,0,88.07851,5.508129,0,288
0,0,0,0,8.849109,0,0,0,0,0,0,0,0,0,0,85.45084,5.700056,0,270
0,0,0,0,11.46073,0,0,0,0,0,0,0,0,0,0,82.63343,5.905842,0,255
0,0,0,0,14.26798,0,0,0,0,0,0,0,0,0,0,79.60497,6.127043,0,243
0.382254,0.05897,0,0,0,16.97113,0,0,0,0,0,0,0,0,0,0,0,82.58764,311
0,0,1.631157,0,0,17.22251,0,0,0,0,0,0,0,0,0,0,0,81.14633,327
0,0,13.57437,0,0,19.77737,0,0,0,0,0,0,0,0,0,0,0,66.64826,382
0,0,19.25295,0,0,19.81591,0,0,0,0,0,0,0,0,0,0,0,60.93113,407
0,0,31.87449,0,0,0,0,0,0,0,68.12551,0,0,0,0,0,0,0,454
0,0,17.21486,0,0,0,0,0,0,0,82.78514,0,0,0,0,0,0,0,351
0,1.386695,22.72437,0,0,0,0,0,0,0,75.88893,0,0,0,0,0,0,0,407
0,2.761244,21.68216,0,0,0,0,0,0,0,75.55659,0,0,0,0,0,0,0,397
0,5.474539,19.62487,0,0,0,0,0,0,0,74.90059,0,0,0,0,0,0,0,392
4.130749,0,19.14534,0,0,0,0,0,0,0,76.72392,0,0,0,0,0,0,0,402
8.316015,0,14.45376,0,0,0,0,0,0,0,77.23022,0,0,0,0,0,0,0,399
12.55689,0,9.699849,0,0,0,0,0,0,0,77.74326,0,0,0,0,0,0,0,396
2.049542,1.391205,20.42347,0,0,0,0,0,0,0,76.13578,0,0,0,0,0,0,0,401
2.031612,4.137104,18.36156,0,0,0,0,0,0,0,75.46973,0,0,0,0,0,0,0,394
2.022764,5.492115,17.34408,0,0,0,0,0,0,0,75.14104,0,0,0,0,0,0,0,393
0,0,0,0,0,0,0,0,36.44292,0,0,0,0,0,0,0,0,63.55708,448
0,0,0,0,0,0,0,0,38.79096,0,0,0,0,0,0,0,0,61.20904,435
0,0,0,0,0,0,0,0,41.20443,0,0,0,0,0,0,0,0,58.79556,428
0,0,0,0,0,0,0,0,42.18877,0,0,0,0,0,0,0,0,57.81123,423
0,0,0,0,0,0,0,0,43.68613,0,0,0,0,0,0,0,0,56.31387,419
0,0,0,0,0,0,0,0,44.69855,0,0,0,0,0,0,0,0,55.30145,419
0,0,0,0,0,0,0,0,46.23897,0,0,0,0,0,0,0,0,53.76104,421
0,0,0,0,0,0,0,0,48.86606,0,0,0,0,0,0,0,0,51.13395,427
7,40.8,0,48.1,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,803
79.60199,0,0,0,0,19.9005,0,0,0,0,0,0,0,0,0,0,0,0,440
78.43137,0,0,0,0,19.60784,0,0,0,0,0,0,0,0,0,0,0,0,448
76.92308,0,0,0,0,19.23077,0,0,0,0,0,0,0,0,0,0,0,0,445
57.37787,10.2657,0,10.351,9.360271,0,0,0,0,12.64516,0,0,0,0,0,0,0,0,558
55.70397,9.917693,0,10.05692,9.042962,0,0,0,0,12.31193,0,0,0,0,0,0,0,0,538
0,0,0,0,0,0,0,0,0,18.63431,0,0,62.08267,0,15.80201,0,0,0,551
0,0,0,0,0,0,0,0,0,18.59556,0,0,61.95355,0,15.76915,0,0,0,567
0,0,0,0,0,0,0,0,0,18.57197,0,0,61.87496,0,15.74914,0,0,0,570
50.44333,0,0,23.53968,26.01698,0,0,0,0,0,0,0,0,0,0,0,0,0,527
0,0,58.80965,0,0,0,0,0,0,0,0,41.19035,0,0,0,0,0,0,625
0,0,53.20303,0,0,0,0,0,0,0,0,41.80567,0,0,0,0,0,0,630
0,0,90.99877,0,9.00123,0,0,0,0,0,0,0,0,0,0,0,0,0,354
0,0,86.42282,0,13.57718,0,0,0,0,0,0,0,0,0,0,0,0,0,405
0,0,81.79552,0,18.20448,0,0,0,0,0,0,0,0,0,0,0,0,0,456
0,0,77.11599,0,22.88401,0,0,0,0,0,0,0,0,0,0,0,0,0,475
0,0,72.38336,0,27.61664,0,0,0,0,0,0,0,0,0,0,0,0,0,475
0,0,67.59671,0,32.40329,0,0,0,0,0,0,0,0,0,0,0,0,0,460
0,8.467077,0.114902,0,8.872409,0,0,0,10.37849,0,0,0,0,0,0,0,0,70.57623,404
0,5.889106,1.401307,0,9.345434,0,0,0,10.32063,0,0,0,0,0,0,0,0,71.38876,384
0,4.434178,1.513851,0,8.765415,0,0,0,10.87344,0,0,0,0,0,0,0,0,72.74265,377
0,2.707262,2.578234,0,9.164787,0,0,0,10.32181,0,0,0,0,0,0,0,0,73.56774,349
0,0.29654,3.66305,0,9.559064,0,0,0,10.90297,0,0,0,0,0,0,0,0,73.92065,337
55.49,0,0,25.9,0,0,18.61,0,0,0,0,0,0,0,0,0,0,0,763
